txtTitolo,SottoTitolo2
Indice dei prezzi all’origine - sintesi dell’andamento mensile 2024,Base dell’Indice 2010=100

Macro_Categoria,Mese,PrezzoMedioPerUdM18,Categoria,PrezzoMedioPerUdM19,Gruppo,PrezzoMedioPerUdM20,Prodotto,PrezzoMedioPerUdM21,Varieta,PrezzoMedioPerUdM22,PrezzoMedioPerUdM23
Coltivazioni,dic,"193,33",Cereali E Derivati,"150,40",Riso,"191,61",Risone,"191,61","Indica, Thaibonnet E Sim.","190,74","177,47"
Coltivazioni,gen,"205,61",Cereali E Derivati,"158,75",Riso,"174,99",Risone,"174,99",Lido E Sim.,"184,16","175,86"
Coltivazioni,feb,"194,26",Cereali E Derivati,"153,09",Riso,"169,33",Risone,"169,33",Lido E Sim.,"165,83","168,85"
Coltivazioni,mar,"178,44",Cereali E Derivati,"143,77",Riso,"170,43",Risone,"170,43",Lido E Sim.,"165,83","162,03"
Coltivazioni,apr,"178,95",Cereali E Derivati,"146,28",Riso,"171,33",Risone,"171,33",Lido E Sim.,"158,60","161,64"
Coltivazioni,mag,"180,50",Cereali E Derivati,"152,61",Riso,"177,25",Risone,"177,25",Lido E Sim.,"161,62","161,45"
Coltivazioni,giu,"170,84",Cereali E Derivati,"154,48",Riso,"191,11",Risone,"191,11",Lido E Sim.,"193,04","157,67"
Coltivazioni,lug,"178,53",Cereali E Derivati,"147,86",Riso,"184,55",Risone,"184,55",Lido E Sim.,"206,33","163,05"
Coltivazioni,ago,"185,37",Cereali E Derivati,"151,02",Riso,"204,36",Risone,"204,36",Lido E Sim.,"206,33","168,13"
Coltivazioni,set,"208,60",Cereali E Derivati,"146,62",Riso,"190,14",Risone,"190,14",Lido E Sim.,"206,33","179,66"
Coltivazioni,ott,"212,60",Cereali E Derivati,"148,62",Riso,"183,69",Risone,"183,69",Lido E Sim.,"206,33","184,97"
Coltivazioni,nov,"195,38",Cereali E Derivati,"149,20",Riso,"190,37",Risone,"190,37",Lido E Sim.,"206,33","178,32"
Coltivazioni,dic,"193,33",Cereali E Derivati,"150,40",Riso,"191,61",Risone,"191,61",Lido E Sim.,"206,33","177,47"
Coltivazioni,gen,"205,61",Cereali E Derivati,"158,75",Riso,"174,99",Risone,"174,99",Loto E Sim.,"193,98","175,86"
Coltivazioni,feb,"194,26",Cereali E Derivati,"153,09",Riso,"169,33",Risone,"169,33",Loto E Sim.,"185,13","168,85"
Coltivazioni,mar,"178,44",Cereali E Derivati,"143,77",Riso,"170,43",Risone,"170,43",Loto E Sim.,"185,13","162,03"
Coltivazioni,apr,"178,95",Cereali E Derivati,"146,28",Riso,"171,33",Risone,"171,33",Loto E Sim.,"182,17","161,64"
Coltivazioni,mag,"180,50",Cereali E Derivati,"152,61",Riso,"177,25",Risone,"177,25",Loto E Sim.,"176,07","161,45"
Coltivazioni,giu,"170,84",Cereali E Derivati,"154,48",Riso,"191,11",Risone,"191,11",Loto E Sim.,"176,07","157,67"
Coltivazioni,lug,"178,53",Cereali E Derivati,"147,86",Riso,"184,55",Risone,"184,55",Loto E Sim.,"176,07","163,05"
Coltivazioni,ago,"185,37",Cereali E Derivati,"151,02",Riso,"204,36",Risone,"204,36",Loto E Sim.,"176,07","168,13"
Coltivazioni,set,"208,60",Cereali E Derivati,"146,62",Riso,"190,14",Risone,"190,14",Loto E Sim.,"176,07","179,66"
Coltivazioni,ott,"212,60",Cereali E Derivati,"148,62",Riso,"183,69",Risone,"183,69",Loto E Sim.,"169,25","184,97"
Coltivazioni,nov,"195,38",Cereali E Derivati,"149,20",Riso,"190,37",Risone,"190,37",Loto E Sim.,"169,25","178,32"
Coltivazioni,dic,"193,33",Cereali E Derivati,"150,40",Riso,"191,61",Risone,"191,61",Loto E Sim.,"169,25","177,47"
Coltivazioni,gen,"205,61",Cereali E Derivati,"158,75",Riso,"174,99",Risone,"174,99","Padano, Argo E Sim.","94,91","175,86"
Coltivazioni,feb,"194,26",Cereali E Derivati,"153,09",Riso,"169,33",Risone,"169,33","Padano, Argo E Sim.","94,91","168,85"
Coltivazioni,mar,"178,44",Cereali E Derivati,"143,77",Riso,"170,43",Risone,"170,43","Padano, Argo E Sim.","94,91","162,03"
Coltivazioni,apr,"178,95",Cereali E Derivati,"146,28",Riso,"171,33",Risone,"171,33","Padano, Argo E Sim.","94,91","161,64"
Coltivazioni,mag,"180,50",Cereali E Derivati,"152,61",Riso,"177,25",Risone,"177,25","Padano, Argo E Sim.","94,91","161,45"
Coltivazioni,giu,"170,84",Cereali E Derivati,"154,48",Riso,"191,11",Risone,"191,11","Padano, Argo E Sim.","94,91","157,67"
Coltivazioni,lug,"178,53",Cereali E Derivati,"147,86",Riso,"184,55",Risone,"184,55","Padano, Argo E Sim.","94,91","163,05"
Coltivazioni,ago,"185,37",Cereali E Derivati,"151,02",Riso,"204,36",Risone,"204,36","Padano, Argo E Sim.","94,91","168,13"
Coltivazioni,set,"208,60",Cereali E Derivati,"146,62",Riso,"190,14",Risone,"190,14","Padano, Argo E Sim.","94,91","179,66"
Coltivazioni,ott,"212,60",Cereali E Derivati,"148,62",Riso,"183,69",Risone,"183,69","Padano, Argo E Sim.","94,91","184,97"
Coltivazioni,nov,"195,38",Cereali E Derivati,"149,20",Riso,"190,37",Risone,"190,37","Padano, Argo E Sim.","94,91","178,32"
Coltivazioni,dic,"193,33",Cereali E Derivati,"150,40",Riso,"191,61",Risone,"191,61","Padano, Argo E Sim.","94,91","177,47"
Coltivazioni,gen,"205,61",Cereali E Derivati,"158,75",Riso,"174,99",Risone,"174,99","Ribe, Dardo, Luna Cl E Sim.","180,95","175,86"
Coltivazioni,feb,"194,26",Cereali E Derivati,"153,09",Riso,"169,33",Risone,"169,33","Ribe, Dardo, Luna Cl E Sim.","165,56","168,85"
Coltivazioni,mar,"178,44",Cereali E Derivati,"143,77",Riso,"170,43",Risone,"170,43","Ribe, Dardo, Luna Cl E Sim.","164,41","162,03"
Coltivazioni,apr,"178,95",Cereali E Derivati,"146,28",Riso,"171,33",Risone,"171,33","Ribe, Dardo, Luna Cl E Sim.","155,90","161,64"
Coltivazioni,mag,"180,50",Cereali E Derivati,"152,61",Riso,"177,25",Risone,"177,25","Ribe, Dardo, Luna Cl E Sim.","157,24","161,45"
Coltivazioni,giu,"170,84",Cereali E Derivati,"154,48",Riso,"191,11",Risone,"191,11","Ribe, Dardo, Luna Cl E Sim.","182,90","157,67"
Coltivazioni,lug,"178,53",Cereali E Derivati,"147,86",Riso,"184,55",Risone,"184,55","Ribe, Dardo, Luna Cl E Sim.","196,12","163,05"
Coltivazioni,ago,"185,37",Cereali E Derivati,"151,02",Riso,"204,36",Risone,"204,36","Ribe, Dardo, Luna Cl E Sim.","196,83","168,13"
Coltivazioni,set,"208,60",Cereali E Derivati,"146,62",Riso,"190,14",Risone,"190,14","Ribe, Dardo, Luna Cl E Sim.","196,83","179,66"
Coltivazioni,ott,"212,60",Cereali E Derivati,"148,62",Riso,"183,69",Risone,"183,69","Ribe, Dardo, Luna Cl E Sim.","152,58","184,97"
Coltivazioni,nov,"195,38",Cereali E Derivati,"149,20",Riso,"190,37",Risone,"190,37","Ribe, Dardo, Luna Cl E Sim.","167,17","178,32"
Coltivazioni,dic,"193,33",Cereali E Derivati,"150,40",Riso,"191,61",Risone,"191,61","Ribe, Dardo, Luna Cl E Sim.","167,17","177,47"
Coltivazioni,gen,"205,61",Cereali E Derivati,"158,75",Riso,"174,99",Risone,"174,99",Roma,"134,26","175,86"
Coltivazioni,feb,"194,26",Cereali E Derivati,"153,09",Riso,"169,33",Risone,"169,33",Roma,"123,33","168,85"
Coltivazioni,mar,"178,44",Cereali E Derivati,"143,77",Riso,"170,43",Risone,"170,43",Roma,"123,57","162,03"
Coltivazioni,apr,"178,95",Cereali E Derivati,"146,28",Riso,"171,33",Risone,"171,33",Roma,"122,11","161,64"
Coltivazioni,mag,"180,50",Cereali E Derivati,"152,61",Riso,"177,25",Risone,"177,25",Roma,"120,31","161,45"
Coltivazioni,giu,"170,84",Cereali E Derivati,"154,48",Riso,"191,11",Risone,"191,11",Roma,"134,39","157,67"
Coltivazioni,lug,"178,53",Cereali E Derivati,"147,86",Riso,"184,55",Risone,"184,55",Roma,"150,43","163,05"
Coltivazioni,ago,"185,37",Cereali E Derivati,"151,02",Riso,"204,36",Risone,"204,36",Roma,"150,72","168,13"
Coltivazioni,set,"208,60",Cereali E Derivati,"146,62",Riso,"190,14",Risone,"190,14",Roma,"150,02","179,66"
Coltivazioni,ott,"212,60",Cereali E Derivati,"148,62",Riso,"183,69",Risone,"183,69",Roma,"154,13","184,97"
Coltivazioni,nov,"195,38",Cereali E Derivati,"149,20",Riso,"190,37",Risone,"190,37",Roma,"162,09","178,32"
Coltivazioni,dic,"193,33",Cereali E Derivati,"150,40",Riso,"191,61",Risone,"191,61",Roma,"162,09","177,47"
Coltivazioni,gen,"205,61",Cereali E Derivati,"158,75",Riso,"174,99",Risone,"174,99",S.Andrea,"201,66","175,86"
Coltivazioni,feb,"194,26",Cereali E Derivati,"153,09",Riso,"169,33",Risone,"169,33",S.Andrea,"201,66","168,85"
Coltivazioni,mar,"178,44",Cereali E Derivati,"143,77",Riso,"170,43",Risone,"170,43",S.Andrea,"201,66","162,03"
Coltivazioni,apr,"178,95",Cereali E Derivati,"146,28",Riso,"171,33",Risone,"171,33",S.Andrea,"201,66","161,64"
Coltivazioni,mag,"180,50",Cereali E Derivati,"152,61",Riso,"177,25",Risone,"177,25",S.Andrea,"201,66","161,45"
Coltivazioni,giu,"170,84",Cereali E Derivati,"154,48",Riso,"191,11",Risone,"191,11",S.Andrea,"203,17","157,67"
Coltivazioni,lug,"178,53",Cereali E Derivati,"147,86",Riso,"184,55",Risone,"184,55",S.Andrea,"203,78","163,05"
Coltivazioni,ago,"185,37",Cereali E Derivati,"151,02",Riso,"204,36",Risone,"204,36",S.Andrea,"203,78","168,13"
Coltivazioni,set,"208,60",Cereali E Derivati,"146,62",Riso,"190,14",Risone,"190,14",S.Andrea,"203,78","179,66"
Coltivazioni,ott,"212,60",Cereali E Derivati,"148,62",Riso,"183,69",Risone,"183,69",S.Andrea,"199,17","184,97"
Coltivazioni,nov,"195,38",Cereali E Derivati,"149,20",Riso,"190,37",Risone,"190,37",S.Andrea,"199,17","178,32"
Coltivazioni,dic,"193,33",Cereali E Derivati,"150,40",Riso,"191,61",Risone,"191,61",S.Andrea,"199,17","177,47"
Coltivazioni,gen,"205,61",Cereali E Derivati,"158,75",Riso,"174,99",Risone,"174,99",Vialone Nano E Sim.,"195,43","175,86"
Coltivazioni,feb,"194,26",Cereali E Derivati,"153,09",Riso,"169,33",Risone,"169,33",Vialone Nano E Sim.,"217,49","168,85"
Coltivazioni,mar,"178,44",Cereali E Derivati,"143,77",Riso,"170,43",Risone,"170,43",Vialone Nano E Sim.,"238,23","162,03"
Coltivazioni,apr,"178,95",Cereali E Derivati,"146,28",Riso,"171,33",Risone,"171,33",Vialone Nano E Sim.,"258,67","161,64"
Coltivazioni,mag,"180,50",Cereali E Derivati,"152,61",Riso,"177,25",Risone,"177,25",Vialone Nano E Sim.,"270,02","161,45"
Coltivazioni,giu,"170,84",Cereali E Derivati,"154,48",Riso,"191,11",Risone,"191,11",Vialone Nano E Sim.,"271,79","157,67"
Coltivazioni,lug,"178,53",Cereali E Derivati,"147,86",Riso,"184,55",Risone,"184,55",Vialone Nano E Sim.,"277,09","163,05"
Coltivazioni,ago,"185,37",Cereali E Derivati,"151,02",Riso,"204,36",Risone,"204,36",Vialone Nano E Sim.,"278,60","168,13"
Coltivazioni,set,"208,60",Cereali E Derivati,"146,62",Riso,"190,14",Risone,"190,14",Vialone Nano E Sim.,"272,55","179,66"
Coltivazioni,ott,"212,60",Cereali E Derivati,"148,62",Riso,"183,69",Risone,"183,69",Vialone Nano E Sim.,"182,67","184,97"
Coltivazioni,nov,"195,38",Cereali E Derivati,"149,20",Riso,"190,37",Risone,"190,37",Vialone Nano E Sim.,"198,72","178,32"
Coltivazioni,dic,"193,33",Cereali E Derivati,"150,40",Riso,"191,61",Risone,"191,61",Vialone Nano E Sim.,"215,88","177,47"
Coltivazioni,gen,"205,61",Colture Industriali,"216,28",Barbabietola,"161,42",Barbabietola Da Zucchero,"161,42",-,"161,42","175,86"
Coltivazioni,feb,"194,26",Colture Industriali,"216,28",Barbabietola,"161,42",Barbabietola Da Zucchero,"161,42",-,"161,42","168,85"
Coltivazioni,mar,"178,44",Colture Industriali,"216,28",Barbabietola,"161,42",Barbabietola Da Zucchero,"161,42",-,"161,42","162,03"
Coltivazioni,apr,"178,95",Colture Industriali,"218,19",Barbabietola,"161,42",Barbabietola Da Zucchero,"161,42",-,"161,42","161,64"
Coltivazioni,mag,"180,50",Colture Industriali,"218,19",Barbabietola,"161,42",Barbabietola Da Zucchero,"161,42",-,"161,42","161,45"
Coltivazioni,giu,"170,84",Colture Industriali,"218,19",Barbabietola,"161,42",Barbabietola Da Zucchero,"161,42",-,"161,42","157,67"
Coltivazioni,lug,"178,53",Colture Industriali,"218,19",Barbabietola,"161,42",Barbabietola Da Zucchero,"161,42",-,"161,42","163,05"
Coltivazioni,ago,"185,37",Colture Industriali,"218,19",Barbabietola,"161,42",Barbabietola Da Zucchero,"161,42",-,"161,42","168,13"
Coltivazioni,set,"208,60",Colture Industriali,"218,19",Barbabietola,"161,42",Barbabietola Da Zucchero,"161,42",-,"161,42","179,66"
Coltivazioni,ott,"212,60",Colture Industriali,"218,19",Barbabietola,"161,42",Barbabietola Da Zucchero,"161,42",-,"161,42","184,97"
Coltivazioni,nov,"195,38",Colture Industriali,"218,19",Barbabietola,"161,42",Barbabietola Da Zucchero,"161,42",-,"161,42","178,32"
Coltivazioni,dic,"193,33",Colture Industriali,"219,32",Barbabietola,"158,73",Barbabietola Da Zucchero,"158,73",-,"158,73","177,47"
Coltivazioni,gen,"205,61",Colture Industriali,"216,28",Tabacchi,"244,25","Tabacco Greggio, Non Lavorato","244,25",Dark Air Cured,"186,16","175,86"
Coltivazioni,feb,"194,26",Colture Industriali,"216,28",Tabacchi,"244,25","Tabacco Greggio, Non Lavorato","244,25",Dark Air Cured,"186,16","168,85"
Coltivazioni,mar,"178,44",Colture Industriali,"216,28",Tabacchi,"244,25","Tabacco Greggio, Non Lavorato","244,25",Dark Air Cured,"186,16","162,03"
Coltivazioni,apr,"178,95",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Dark Air Cured,"186,16","161,64"
Coltivazioni,mag,"180,50",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Dark Air Cured,"186,16","161,45"
Coltivazioni,giu,"170,84",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Dark Air Cured,"186,16","157,67"
Coltivazioni,lug,"178,53",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Dark Air Cured,"186,16","163,05"
Coltivazioni,ago,"185,37",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Dark Air Cured,"186,16","168,13"
Coltivazioni,set,"208,60",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Dark Air Cured,"186,16","179,66"
Coltivazioni,ott,"212,60",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Dark Air Cured,"186,16","184,97"
Coltivazioni,nov,"195,38",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Dark Air Cured,"186,16","178,32"
Coltivazioni,dic,"193,33",Colture Industriali,"219,32",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Dark Air Cured,"186,16","177,47"
Coltivazioni,gen,"205,61",Colture Industriali,"216,28",Tabacchi,"244,25","Tabacco Greggio, Non Lavorato","244,25",Fire Cured,"251,33","175,86"
Coltivazioni,feb,"194,26",Colture Industriali,"216,28",Tabacchi,"244,25","Tabacco Greggio, Non Lavorato","244,25",Fire Cured,"251,33","168,85"
Coltivazioni,mar,"178,44",Colture Industriali,"216,28",Tabacchi,"244,25","Tabacco Greggio, Non Lavorato","244,25",Fire Cured,"251,33","162,03"
Coltivazioni,apr,"178,95",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Fire Cured,"251,33","161,64"
Coltivazioni,mag,"180,50",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Fire Cured,"251,33","161,45"
Coltivazioni,giu,"170,84",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Fire Cured,"251,33","157,67"
Coltivazioni,lug,"178,53",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Fire Cured,"251,33","163,05"
Coltivazioni,ago,"185,37",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Fire Cured,"251,33","168,13"
Coltivazioni,set,"208,60",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Fire Cured,"251,33","179,66"
Coltivazioni,ott,"212,60",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Fire Cured,"251,33","184,97"
Coltivazioni,nov,"195,38",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Fire Cured,"251,33","178,32"
Coltivazioni,dic,"193,33",Colture Industriali,"219,32",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Fire Cured,"251,33","177,47"
Coltivazioni,gen,"205,61",Colture Industriali,"216,28",Tabacchi,"244,25","Tabacco Greggio, Non Lavorato","244,25",Flue Cured,"266,61","175,86"
Coltivazioni,feb,"194,26",Colture Industriali,"216,28",Tabacchi,"244,25","Tabacco Greggio, Non Lavorato","244,25",Flue Cured,"266,61","168,85"
Coltivazioni,mar,"178,44",Colture Industriali,"216,28",Tabacchi,"244,25","Tabacco Greggio, Non Lavorato","244,25",Flue Cured,"266,61","162,03"
Coltivazioni,apr,"178,95",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Flue Cured,"272,07","161,64"
Coltivazioni,mag,"180,50",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Flue Cured,"272,07","161,45"
Coltivazioni,giu,"170,84",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Flue Cured,"272,07","157,67"
Coltivazioni,lug,"178,53",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Flue Cured,"272,07","163,05"
Coltivazioni,ago,"185,37",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Flue Cured,"272,07","168,13"
Coltivazioni,set,"208,60",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Flue Cured,"272,07","179,66"
Coltivazioni,ott,"212,60",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Flue Cured,"272,07","184,97"
Coltivazioni,nov,"195,38",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Flue Cured,"272,07","178,32"
Coltivazioni,dic,"193,33",Colture Industriali,"219,32",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Flue Cured,"272,07","177,47"
Coltivazioni,gen,"205,61",Colture Industriali,"216,28",Tabacchi,"244,25","Tabacco Greggio, Non Lavorato","244,25",Light Air Cured,"225,14","175,86"
Coltivazioni,feb,"194,26",Colture Industriali,"216,28",Tabacchi,"244,25","Tabacco Greggio, Non Lavorato","244,25",Light Air Cured,"225,14","168,85"
Coltivazioni,mar,"178,44",Colture Industriali,"216,28",Tabacchi,"244,25","Tabacco Greggio, Non Lavorato","244,25",Light Air Cured,"225,14","162,03"
Coltivazioni,apr,"178,95",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Light Air Cured,"225,14","161,64"
Coltivazioni,mag,"180,50",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Light Air Cured,"225,14","161,45"
Coltivazioni,giu,"170,84",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Light Air Cured,"225,14","157,67"
Coltivazioni,lug,"178,53",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Light Air Cured,"225,14","163,05"
Coltivazioni,ago,"185,37",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Light Air Cured,"225,14","168,13"
Coltivazioni,set,"208,60",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Light Air Cured,"225,14","179,66"
Coltivazioni,ott,"212,60",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Light Air Cured,"225,14","184,97"
Coltivazioni,nov,"195,38",Colture Industriali,"218,19",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Light Air Cured,"225,14","178,32"
Coltivazioni,dic,"193,33",Colture Industriali,"219,32",Tabacchi,"247,13","Tabacco Greggio, Non Lavorato","247,13",Light Air Cured,"225,14","177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Agrumi,"189,95",Arance,"227,84",Moro,"280,85","175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Agrumi,"186,87",Arance,"200,69",Moro,"238,61","168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Agrumi,"180,36",Arance,"193,49",Moro,"193,87","162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Agrumi,"180,66",Arance,"193,54",Moro,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Agrumi,"157,04",Arance,"163,72",Moro,n.d.,"161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Agrumi,"169,22",Arance,n.d.,Moro,n.d.,"157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Agrumi,"121,12",Arance,n.d.,Moro,n.d.,"163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Agrumi,"148,04",Arance,n.d.,Moro,n.d.,"168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Agrumi,"165,24",Arance,n.d.,Moro,n.d.,"179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Agrumi,"175,23",Arance,"185,65",Moro,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Agrumi,"188,41",Arance,"223,06",Moro,"274,64","178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Agrumi,"191,78",Arance,"229,25",Moro,"274,64","177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Agrumi,"189,95",Arance,"227,84",Navel,"203,13","175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Agrumi,"186,87",Arance,"200,69",Navel,"175,64","168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Agrumi,"180,36",Arance,"193,49",Navel,"164,77","162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Agrumi,"180,66",Arance,"193,54",Navel,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Agrumi,"157,04",Arance,"163,72",Navel,n.d.,"161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Agrumi,"169,22",Arance,n.d.,Navel,n.d.,"157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Agrumi,"121,12",Arance,n.d.,Navel,n.d.,"163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Agrumi,"148,04",Arance,n.d.,Navel,n.d.,"168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Agrumi,"165,24",Arance,n.d.,Navel,n.d.,"179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Agrumi,"175,23",Arance,"185,65",Navel,"185,65","184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Agrumi,"188,41",Arance,"223,06",Navel,"223,65","178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Agrumi,"191,78",Arance,"229,25",Navel,"205,54","177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Agrumi,"189,95",Arance,"227,84",Ovale,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Agrumi,"186,87",Arance,"200,69",Ovale,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Agrumi,"180,36",Arance,"193,49",Ovale,n.d.,"162,03"
