SottoTitolo2,SottoTitolo3
Periodo riferimento: 2024 - Base dell’Indice 2010=100,"Macro categoria: coltivazioni,prodotti zootecnici - Categoria: cereali e derivati,colture industriali,frutta fresca, a guscio e agrumi freschi,olii e grassi vegetali,ortaggi legumi e patate freschi,semi oleosi,vini - Gruppo: frumento,granturco e cereali minori,riso,barbabietola,tabacchi,agrumi,altra frutta fresca,frutta a guscio,frutta a nocciolo,pomacee,uva da tavola,olii di oliva di pressione,cavoli e cavolfiori,frutti ortivi freschi,insalate,legumi freschi,ortaggi a foglia e stelo,patate,radici e bulbi,oleaginose,vini comuni,vini doc-docg,vini igt - Prodotto: frumento duro,frumento tenero,avena,mais,orzo,risone,barbabietola da zucchero,tabacco greggio, non lavorato,arance,clementine,limoni,mandarini,actinidia,loti,mandorle in guscio,nocciole,noci,pistacchi,albicocche,ciliegie,nettarine,pesche,susine,mele da tavola,pere da tavola,uva da tavola,olio extravergine di oliva,olio lampante di oliva,olio vergine di oliva,cavolfiori,angurie,cetrioli,cetrioli serra,fragole,melanzane,melanzane serra,meloni,peperoni,peperoni serra,pomodori,pomodori serra,zucchine,zucchine serra,indivia,lattuga,radicchio,fagiolini,fagiolini serra,asparagi,carciofi,finocchi,sedani,spinaci,patate comuni,patate novelle,agli,carote,cipolle,soia,vini comuni bianchi,vini comuni rossi e rosati,vini doc-docg bianchi,vini doc-docg rossi e rosati,vini igt bianchi,vini igt rossi e rosati"

Prodotto,Mese,PrezzoMedioPerUdM8,Varieta,PrezzoMedioPerUdM9
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Lambrusco Grasparossa,"130,81"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Lambrusco Grasparossa,"130,81"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Lambrusco Grasparossa,"130,81"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Lambrusco Grasparossa,"130,81"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Lambrusco Grasparossa,"130,81"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Lambrusco Grasparossa,"130,81"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Lambrusco Grasparossa,"130,81"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Lambrusco Grasparossa,"130,81"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Lambrusco Grasparossa,"130,81"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Lambrusco Grasparossa,"130,81"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Lambrusco Grasparossa,"130,81"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Lambrusco Salamino Santa Croce,"138,53"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Lambrusco Salamino Santa Croce,"138,53"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Lambrusco Salamino Santa Croce,"138,53"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Lambrusco Salamino Santa Croce,"138,53"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Lambrusco Salamino Santa Croce,"138,53"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Lambrusco Salamino Santa Croce,"138,53"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Lambrusco Salamino Santa Croce,"138,53"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Lambrusco Salamino Santa Croce,"138,53"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Lambrusco Salamino Santa Croce,"138,53"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Lambrusco Salamino Santa Croce,"138,53"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Lambrusco Salamino Santa Croce,"138,53"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Lambrusco Salamino Santa Croce,"138,53"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Lambrusco Sorbara,"192,02"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Lambrusco Sorbara,"201,33"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Lambrusco Sorbara,"201,33"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Lambrusco Sorbara,"201,33"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Lambrusco Sorbara,"189,69"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Lambrusco Sorbara,"189,69"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Lambrusco Sorbara,"180,38"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Lambrusco Sorbara,"180,38"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Lambrusco Sorbara,"180,38"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Lambrusco Sorbara,"180,38"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Lambrusco Sorbara,"180,38"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Lambrusco Sorbara,"180,38"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Melissa,"88,20"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Melissa,"88,20"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Melissa,"88,20"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Melissa,"88,20"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Melissa,"88,20"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Melissa,"88,20"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Melissa,"88,20"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Melissa,"88,20"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Melissa,"88,20"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Melissa,"88,20"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Melissa,"88,20"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Melissa,"88,20"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Monica Di Sardegna,"119,65"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Monica Di Sardegna,"119,65"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Monica Di Sardegna,"119,65"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Monica Di Sardegna,"119,65"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Monica Di Sardegna,"138,54"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Monica Di Sardegna,"138,54"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Monica Di Sardegna,"138,54"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Monica Di Sardegna,"125,95"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Monica Di Sardegna,"125,95"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Monica Di Sardegna,"125,95"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Monica Di Sardegna,"125,95"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Monica Di Sardegna,"125,95"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Montepulciano D'abruzzo,"181,93"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Montepulciano D'abruzzo,"181,93"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Montepulciano D'abruzzo,"181,93"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Montepulciano D'abruzzo,"181,93"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Montepulciano D'abruzzo,"181,93"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Montepulciano D'abruzzo,"181,93"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Montepulciano D'abruzzo,"181,93"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Montepulciano D'abruzzo,"181,93"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Montepulciano D'abruzzo,"181,93"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Montepulciano D'abruzzo,"181,93"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Montepulciano D'abruzzo,"181,93"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Montepulciano D'abruzzo,"181,93"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Nebbiolo D'alba,"228,49"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Nebbiolo D'alba,"228,49"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Nebbiolo D'alba,"228,49"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Nebbiolo D'alba,"219,70"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Nebbiolo D'alba,"219,70"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Nebbiolo D'alba,"219,70"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Nebbiolo D'alba,"219,70"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Nebbiolo D'alba,"206,52"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Nebbiolo D'alba,"188,94"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Nebbiolo D'alba,"171,37"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Nebbiolo D'alba,"171,37"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Nebbiolo D'alba,"171,37"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Oltrepo' Pavese Barbera,"144,48"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Oltrepo' Pavese Barbera,"144,48"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Oltrepo' Pavese Barbera,"144,48"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Oltrepo' Pavese Barbera,"144,48"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Oltrepo' Pavese Barbera,"144,48"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Oltrepo' Pavese Barbera,"144,48"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Oltrepo' Pavese Barbera,"144,48"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Oltrepo' Pavese Barbera,"144,48"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Oltrepo' Pavese Barbera,"144,48"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Oltrepo' Pavese Barbera,"144,48"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Oltrepo' Pavese Barbera,"144,48"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Oltrepo' Pavese Barbera,"144,48"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Oltrepo' Pavese Bonarda,"181,94"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Oltrepo' Pavese Bonarda,"181,94"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Oltrepo' Pavese Bonarda,"181,94"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Oltrepo' Pavese Bonarda,"181,94"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Oltrepo' Pavese Bonarda,"181,94"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Oltrepo' Pavese Bonarda,"181,94"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Oltrepo' Pavese Bonarda,"181,94"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Oltrepo' Pavese Bonarda,"181,94"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Oltrepo' Pavese Bonarda,"181,94"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Oltrepo' Pavese Bonarda,"181,94"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Oltrepo' Pavese Bonarda,"181,94"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Oltrepo' Pavese Bonarda,"181,94"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Piave Merlot,"232,87"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Piave Merlot,"232,87"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Piave Merlot,"232,87"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Piave Merlot,"232,87"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Piave Merlot,"232,87"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Piave Merlot,"232,87"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Piave Merlot,"232,87"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Piave Merlot,"232,87"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Piave Merlot,"232,87"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Piave Merlot,"232,87"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Piave Merlot,"232,87"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Piave Merlot,"232,87"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Piemonte Barbera,"232,10"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Piemonte Barbera,"237,04"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Piemonte Barbera,"217,28"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Piemonte Barbera,"217,28"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Piemonte Barbera,"217,28"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Piemonte Barbera,"217,28"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Piemonte Barbera,"217,28"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Piemonte Barbera,"217,28"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Piemonte Barbera,"217,28"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Piemonte Barbera,"207,41"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Piemonte Barbera,"207,41"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Piemonte Barbera,"207,41"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Reggiano Lambrusco,"134,58"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Reggiano Lambrusco,"139,43"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Reggiano Lambrusco,"139,43"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Reggiano Lambrusco,"139,43"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Reggiano Lambrusco,"139,43"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Reggiano Lambrusco,"139,43"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Reggiano Lambrusco,"139,43"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Reggiano Lambrusco,"139,43"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Reggiano Lambrusco,"139,43"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Reggiano Lambrusco,"139,43"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Reggiano Lambrusco,"139,43"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Reggiano Lambrusco,"139,43"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Rosso Conero,"100,00"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Rosso Conero,"100,00"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Rosso Conero,"100,00"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Rosso Conero,"100,00"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Rosso Conero,"100,00"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Rosso Conero,"100,00"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Rosso Conero,"100,00"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Rosso Conero,"100,00"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Rosso Conero,"100,00"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Rosso Conero,"100,00"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Rosso Conero,"100,00"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Rosso Conero,"100,00"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Rosso Piceno,"195,24"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Rosso Piceno,"195,24"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Rosso Piceno,"195,24"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Rosso Piceno,"195,24"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Rosso Piceno,"185,71"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Rosso Piceno,"185,71"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Rosso Piceno,"185,71"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Rosso Piceno,"185,71"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Rosso Piceno,"185,71"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Rosso Piceno,"180,95"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Rosso Piceno,"180,95"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Rosso Piceno,"180,95"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Sannio Solopaca,"148,91"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Sannio Solopaca,"148,91"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Sannio Solopaca,"166,42"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Sannio Solopaca,"166,42"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Sannio Solopaca,"166,42"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Sannio Solopaca,"166,42"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Sannio Solopaca,"166,42"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Sannio Solopaca,"166,42"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Sannio Solopaca,"166,42"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Sannio Solopaca,"166,42"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Sannio Solopaca,"166,42"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Sannio Solopaca,"166,42"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Teroldego Rotaliano,"126,76"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Teroldego Rotaliano,"126,76"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Teroldego Rotaliano,"126,76"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Teroldego Rotaliano,"126,76"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Teroldego Rotaliano,"126,76"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Teroldego Rotaliano,"126,76"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Teroldego Rotaliano,"126,76"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Teroldego Rotaliano,"126,76"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Teroldego Rotaliano,"126,76"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Teroldego Rotaliano,"126,76"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Teroldego Rotaliano,"126,76"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Teroldego Rotaliano,"126,76"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Trentino Merlot,"155,60"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Trentino Merlot,"155,60"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Trentino Merlot,"155,60"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Trentino Merlot,"155,60"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Trentino Merlot,"155,60"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Trentino Merlot,"155,60"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Trentino Merlot,"155,60"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Trentino Merlot,"155,60"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Trentino Merlot,"155,60"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Trentino Merlot,"155,60"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Trentino Merlot,"155,60"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Trentino Merlot,"155,60"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Valpolicella,"231,53"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Valpolicella,"231,53"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Valpolicella,"231,53"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Valpolicella,"231,53"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Valpolicella,"231,53"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Valpolicella,"231,53"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Valpolicella,"231,53"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Valpolicella,"231,53"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Valpolicella,"209,48"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Valpolicella,"209,48"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Valpolicella,"209,48"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Valpolicella,"209,48"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Valpolicella Classico,"221,86"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Valpolicella Classico,"221,86"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Valpolicella Classico,"221,86"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Valpolicella Classico,"221,86"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Valpolicella Classico,"221,86"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Valpolicella Classico,"221,86"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Valpolicella Classico,"221,86"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Valpolicella Classico,"221,86"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Valpolicella Classico,"192,92"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Valpolicella Classico,"192,92"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Valpolicella Classico,"192,92"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Valpolicella Classico,"192,92"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Velleteri,"121,93"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Velleteri,"121,93"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Velleteri,"121,93"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Velleteri,"121,93"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Velleteri,"121,93"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Velleteri,"121,93"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Velleteri,"121,93"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Velleteri,"121,93"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Velleteri,"121,93"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Velleteri,"121,93"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Velleteri,"121,93"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Velleteri,"121,93"
Vini Doc-Docg Rossi E Rosati,gen,"180,79",Vino Nobile Di Montepulciano,"124,35"
Vini Doc-Docg Rossi E Rosati,feb,"183,40",Vino Nobile Di Montepulciano,"128,50"
Vini Doc-Docg Rossi E Rosati,mar,"183,49",Vino Nobile Di Montepulciano,"128,50"
Vini Doc-Docg Rossi E Rosati,apr,"183,39",Vino Nobile Di Montepulciano,"128,50"
Vini Doc-Docg Rossi E Rosati,mag,"182,29",Vino Nobile Di Montepulciano,"132,64"
Vini Doc-Docg Rossi E Rosati,giu,"182,29",Vino Nobile Di Montepulciano,"132,64"
Vini Doc-Docg Rossi E Rosati,lug,"180,13",Vino Nobile Di Montepulciano,"132,64"
Vini Doc-Docg Rossi E Rosati,ago,"177,85",Vino Nobile Di Montepulciano,"132,64"
Vini Doc-Docg Rossi E Rosati,set,"175,70",Vino Nobile Di Montepulciano,"132,64"
Vini Doc-Docg Rossi E Rosati,ott,"174,76",Vino Nobile Di Montepulciano,"132,64"
Vini Doc-Docg Rossi E Rosati,nov,"174,02",Vino Nobile Di Montepulciano,"132,64"
Vini Doc-Docg Rossi E Rosati,dic,"174,02",Vino Nobile Di Montepulciano,"132,64"
Vini Igt Bianchi,gen,"140,97",Castelfranco Emilia,"181,49"
Vini Igt Bianchi,feb,"141,76",Castelfranco Emilia,"181,49"
Vini Igt Bianchi,mar,"141,94",Castelfranco Emilia,"181,49"
Vini Igt Bianchi,apr,"141,84",Castelfranco Emilia,"181,49"
Vini Igt Bianchi,mag,"141,57",Castelfranco Emilia,"181,49"
Vini Igt Bianchi,giu,"141,18",Castelfranco Emilia,"181,49"
Vini Igt Bianchi,lug,"141,24",Castelfranco Emilia,"181,49"
Vini Igt Bianchi,ago,"140,84",Castelfranco Emilia,"181,49"
Vini Igt Bianchi,set,"140,31",Castelfranco Emilia,"181,49"
Vini Igt Bianchi,ott,"139,59",Castelfranco Emilia,"181,49"
Vini Igt Bianchi,nov,"140,39",Castelfranco Emilia,"181,49"
Vini Igt Bianchi,dic,"140,99",Castelfranco Emilia,"181,49"
Vini Igt Bianchi,gen,"140,97",Emilia Lambrusco Bianco,"142,50"
Vini Igt Bianchi,feb,"141,76",Emilia Lambrusco Bianco,"149,58"
Vini Igt Bianchi,mar,"141,94",Emilia Lambrusco Bianco,"147,56"
Vini Igt Bianchi,apr,"141,84",Emilia Lambrusco Bianco,"145,54"
Vini Igt Bianchi,mag,"141,57",Emilia Lambrusco Bianco,"140,15"
Vini Igt Bianchi,giu,"141,18",Emilia Lambrusco Bianco,"132,06"
Vini Igt Bianchi,lug,"141,24",Emilia Lambrusco Bianco,"133,75"
Vini Igt Bianchi,ago,"140,84",Emilia Lambrusco Bianco,"138,80"
Vini Igt Bianchi,set,"140,31",Emilia Lambrusco Bianco,"136,10"
Vini Igt Bianchi,ott,"139,59",Emilia Lambrusco Bianco,"133,41"
Vini Igt Bianchi,nov,"140,39",Emilia Lambrusco Bianco,"144,19"
Vini Igt Bianchi,dic,"140,99",Emilia Lambrusco Bianco,"149,58"
Vini Igt Bianchi,gen,"140,97",Emilia Trebbiano,"183,59"
Vini Igt Bianchi,feb,"141,76",Emilia Trebbiano,"186,06"
Vini Igt Bianchi,mar,"141,94",Emilia Trebbiano,"186,06"
Vini Igt Bianchi,apr,"141,84",Emilia Trebbiano,"186,06"
Vini Igt Bianchi,mag,"141,57",Emilia Trebbiano,"188,04"
Vini Igt Bianchi,giu,"141,18",Emilia Trebbiano,"195,94"
Vini Igt Bianchi,lug,"141,24",Emilia Trebbiano,"195,94"
Vini Igt Bianchi,ago,"140,84",Emilia Trebbiano,"195,94"
Vini Igt Bianchi,set,"140,31",Emilia Trebbiano,"186,06"
Vini Igt Bianchi,ott,"139,59",Emilia Trebbiano,"172,23"
Vini Igt Bianchi,nov,"140,39",Emilia Trebbiano,"181,94"
Vini Igt Bianchi,dic,"140,99",Emilia Trebbiano,"191,00"
Vini Igt Bianchi,gen,"140,97",Lazio,"295,35"
Vini Igt Bianchi,feb,"141,76",Lazio,"295,35"
Vini Igt Bianchi,mar,"141,94",Lazio,"302,33"
Vini Igt Bianchi,apr,"141,84",Lazio,"302,91"
Vini Igt Bianchi,mag,"141,57",Lazio,"304,65"
Vini Igt Bianchi,giu,"141,18",Lazio,"306,98"
Vini Igt Bianchi,lug,"141,24",Lazio,"305,81"
Vini Igt Bianchi,ago,"140,84",Lazio,"286,05"
Vini Igt Bianchi,set,"140,31",Lazio,"262,79"
Vini Igt Bianchi,ott,"139,59",Lazio,"251,63"
Vini Igt Bianchi,nov,"140,39",Lazio,"248,84"
Vini Igt Bianchi,dic,"140,99",Lazio,"248,84"
Vini Igt Bianchi,gen,"140,97",Veneto Chardonnay,"148,78"
Vini Igt Bianchi,feb,"141,76",Veneto Chardonnay,"153,32"
Vini Igt Bianchi,mar,"141,94",Veneto Chardonnay,"153,32"
Vini Igt Bianchi,apr,"141,84",Veneto Chardonnay,"153,32"
